Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Description,Short Description,Logo,Address - street,Address - suburb,Address - state,Region reference,Website,Latitude,Longitude,Employer email address,Employer email,Employer Banner Image
Smolt Restaurant,smolt-restaurant,57d54200d7efa08538bb14a6,58c6604ff0d0c79e7c7add0a,Mon Mar 13 2017 09:03:11 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:49 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>At Smolt Restaurant ingredients are sourced from local vegetable growers, farmers and cheese makers with whom we have built strong relationships and genuine partnerships. Our dishes reflect the season and support sustainable, ethical animal husbandry and fishing practices, using free range-chicken and grass-fed, ideally home-produced, beef, lamb, venison and the&nbsp;freshest seafood available.</p><h3>JOB OPPORTUNITIES</h3><p>Interested in coming onboard Hobart Restaurant Group’s renowned hospitality ‘fleet’? If so, we wholeheartedly welcome serious, informed enquiries from all comers – from top notch hospitality professionals to self-supporting students. Please complete the form below and provide any other relevant supporting information via this site and our dedicated HR coordinator, Angie, will respond to you personally if a suitable position is available and explore whether a place on our ‘deck’ meets your needs as well as ours.</p><p>If you are not already familiar with the three venues in the group, we strongly suggest you visit them all, either in person or on a website tour, as each offers a unique ‘flavour’ and different employment opportunities. The HRG fleet is headed by our flagship –&nbsp;<a href=""http://smolt.com.au/"">Smolt Restaurant</a>&nbsp;in Salamanca Square; the ‘pirate galleon’ –&nbsp;<a href=""http://frankrestaurant.com.au/"">Frank Restaurant and Bar</a>&nbsp;on Mawson’s Place puffs her sails with gusto; and&nbsp;<a href=""http://smoltkitchen.com.au/"">Smolt Kitchen</a>, our jaunty ‘day sailer’ on Hill Street, West Hobart, offers a calmer family-friendly outing.</p><p>We seek much more than ‘two hands and a heartbeat’ – and we will give back much more than a pat on the back and a pay slip. Our new ‘crew members’ receive formal induction and mentoring which eases them into an inclusive workplace community with a strong commitment to a shared ‘Service Goal’ of Excellence.</p><p>To achieve this we all commit to: ‘<em>…working cooperatively to ensure the highest possible performance standards and sharing the responsibility of ensuring that every customer is attended to in a respectful, courteous and efficient manner.</em>’</p><p>This goal is underpinned by our core values:•&nbsp;<em>Respect</em>&nbsp;– for one another, our customers and the raw materials we use each day•&nbsp;<em>Inclusion</em>&nbsp;– through flexibility, welcoming diversity in our work mates and our customers•&nbsp;<em>Camaraderie</em>&nbsp;– recognising our need for mutual support and having fun together•&nbsp;<em>Passion</em>&nbsp;– bringing energy, enthusiasm and gratitude to our work•&nbsp;<em>Integrity</em>&nbsp;– being true to ourselves, and having courage to express our uniqueness, and•&nbsp;<em>Pride</em>&nbsp;– in doing the best we can, in the beauty and produce of our state, in ourselves and in being part of this particular workplace.</p><p>Finally, whether we have an ‘advertised position’ or not, we are always keen to receive ‘Expressions of Interest’ from people with passion and personality.</p><p>We will do all we can to offer a supported career pathway if that is what you aspire to, a regular family-friendly slot a couple of days each week, or a bunch of shifts over peak periods when weddings or festivals crowd the off-site functions calendar.</p>","Mediterranean dining, local seafood: At Smolt Restaurant ingredients are sourced from local vegetable growers, farmers and cheese makers with whom we have built strong relationships and genuine partnerships. Our dishes reflect the season and support sustainable, ethical animal husbandry and fishing practices.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c6601bc2dc5b4d6cff10de_Screen%20Shot%202017-03-13%20at%208.02.00%20pm.png,2 Salamanca Square,Hobart TAS 7000,Tasmania,hobart-and-the-south,http://smolt.com.au/,-42.886676,147.332188,info@smolt.com.au,info@smolt.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c65fb4f0d0c79e7c7add07_Screen%20Shot%202017-03-13%20at%207.56.41%20pm.png
Sosta Argentinian,sosta-argentinian,57d54200d7efa08538bb14a6,58c3a032a45bd75f7c11eb2a,Sat Mar 11 2017 06:58:58 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:49 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h5>WELCOME</h5><p>SOSTA
Argentinian Kitchen is a one of a kind Argentinian restaurant. With its fresh,
contemporary take on Argentinian cuisine. Created in 2004, Sosta has quickly
established itself as one of Adelaide’s premier food venues.</p><p>Set in the
east end of Adelaide, Sosta space is warm and inviting with red brick walls,
dark floating floors, and the aroma of the kitchen hard at work.</p><p>Using the
best of local produce the menu has been kept simple to replicate the cooking of
any home in Argentina.</p>","SOSTA Argentinian Kitchen is a one of a kind Argentinian restaurant. With its fresh, contemporary take on Argentinian cuisine. Created in 2004, Sosta has quickly established itself as one of Adelaide’s premier food venues.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c3a02e0b882b2d6cc6869a_Screen%20Shot%202017-03-11%20at%205.50.10%20pm.png,291 Rundle St ,Adelaide 5000,South Australia,adelaide,http://www.sostaargentiniankitchen.com.au/,-34.922642,138.610383,info@sostaargentiniankitchen.com.au,info@sostaargentiniankitchen.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c3a01ac2dc5b4d6cff03de_Screen%20Shot%202017-03-11%20at%205.47.46%20pm.png
Spicers Retreat,spicers-retreat,57d54200d7efa08538bb14a6,58c9caa9f503cec962100b8e,Wed Mar 15 2017 23:13:45 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:45 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),<h4>HOME AMONGST THE VINEYARDS - HUNTER VALLEY NSW</h4><p>Picture a luxuriously appointed estate set amongst rolling vineyards and native bushland just two hours’ drive from Sydney. A place where great food and wine provide the perfect recipe for relaxation. Where Spa Anise adds to the feeling of rejuvenation and revitalisation. And where appreciating life comes as naturally as appreciating the latest vintage.&nbsp;</p>,"From world-class cuisine to rejuvenating day spas, romantic getaways to spectacular wedding venues, unforgettable events to breathtaking surroundings, Spicers Retreats invite you to experience the true meaning of relaxed luxury.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9c9d7ef50538962793aa3_Screen%20Shot%202017-03-16%20at%2010.09.54%20am.png,"555 Hermitage Rd, ",Pokolbin 2320,New South Wales,hunter-valley,https://spicersretreats.com/spicers-vineyards-estate/,-32.696387,151.261723,reception.vineyards@spicersretreats.com,reception.vineyards@spicersretreats.com,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9ca77f503cec962100b8c_Screen%20Shot%202017-03-16%20at%2010.12.37%20am.png
St Crispin,st-crispin,57d54200d7efa08538bb14a6,58dc60b6842823fb11ba7b3b,Thu Mar 30 2017 01:34:46 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:42 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>Located in the heart of Collingwood, Saint Crispin’s
kitchen, run by chefs Scott Pickett and Chris Haydon, prepares a finely considered
contemporary menu that’s amended daily according to nature’s bounty.</p><p>The dining room bar serves equally mulled over cocktails,
wines, ales and champagnes. We also boast a couple of beautifully furnished
private dining rooms upstairs, perfect for any occasion.</p><p>Saint Crispin is Scott Pickett’s second restaurant.</p><p>Scott has cooked in restaurants such as Paul Bocuse, with
Philippe Mouchel and The Square in London. As well as Saint Crispin, Scott owns
Northcote’s two-hatted Estelle by Scott Pickett (ESP) and Estelle Bistro. His
most recent offering is Pickett’s Deli &amp; Rotisserie at Melbourne’s iconic
The Queen Victoria Market.</p><p>Scott and Saint Crispin’s Head Chef Chris Haydon share a
vision to deliver contemporary and inspiring cuisine that’s accessible and
affordable.</p><h5>CAREERS</h5><p>We are always interested in hearing from like-minded people
– if you are interested in joining the team in the kitchen or front of house,
please email your inquiry and CV to us.</p>","Located in the heart of Collingwood, Saint Crispin’s kitchen, run by chefs Scott Pickett and Chris Haydon, prepares a finely considered contemporary menu that’s amended daily according to nature’s bounty.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58dc608a842823fb11ba7b3a_Screen%20Shot%202017-03-30%20at%2012.33.42%20pm.png,"300 Smith Street, ",Collingwood 3066,Victoria,victoria,http://www.saintcrispin.com.au/,-37.800243,144.984278,info@saintcrispin.com.au,info@saintcrispin.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58dc60953689125a077f0796_Screen%20Shot%202017-03-30%20at%2012.33.19%20pm.png
Stillwater,stillwater,57d54200d7efa08538bb14a6,58c670c0a45bd75f7c11f82a,Mon Mar 13 2017 10:13:20 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:43 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),<h5>Contemporary Tasmanian Cuisine - Elegant Casual Dining.</h5><p>‍</p>,One of Launceston's most respected restaurants offering incredible food and wine,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c66ed40b882b2d6cc692d7_Screen%20Shot%202017-03-13%20at%209.03.27%20pm.png,"2 Bridge Rd,", Launceston 7250,Tasmania,launceston-and-the-north,http://www.stillwater.com.au/,-41.440545,147.128825,info@stillwater.net.au,info@stillwater.net.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c66ec9f0d0c79e7c7add94_Screen%20Shot%202017-03-13%20at%209.04.26%20pm.png
Stokehouse Q,stokehouse-q,57d54200d7efa08538bb14a6,58ca0bb1ef50538962793bef,Thu Mar 16 2017 03:51:13 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:43 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>STOKE RESTAURANT</p><p>Stokehouse Q embodies ‘relaxed elegance’, thanks to the
up-market dining style that is complemented by youthful, attentive and
knowledgeable service. The menu is inspired by flavours from the Mediterranean
and greater Europe, cued by the freshest local produce, curated by some of
Australia’s most talented young chefs. The experience is made complete by the
restaurant itself, Brisbane’s most photogenic venue, and the unsurpassed river
and city views.</p><p>STOKE BAR</p><p>Gazing straight down the Brisbane River, with a backdrop of
the city skyline, a seat at the Stoke Bar is truly like no other. Join us for a
light lunch by the glistening water, plan an indulgent evening of champagne and
oysters by the bright city lights, or chill out at our next Sunday session with
DJs, expertly made cocktails and delicious snacks.</p>","Stokehouse Q embodies ‘relaxed elegance’, thanks to the up-market dining style that is complemented by youthful, attentive and knowledgeable service.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ca0ad7da2104ea4ec4097b_Screen%20Shot%202017-03-16%20at%202.47.16%20pm.png," Sidon Street, ",South Bank 4101,Queensland ,brisbane,https://stokehouseq.com.au/,-27.482136,153.025095,info@stokehouseq.com.au,info@stokehouseq.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ca0ae2f503cec962100ce8_Screen%20Shot%202017-03-16%20at%202.45.35%20pm.png
Stones of the Yarra Valley,stones-of-the-yarra-valley,57d54200d7efa08538bb14a6,57d542b540df51d26a4aca79,Sun Sep 11 2016 11:40:37 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:41 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>Rising from the rustic, weather-beaten remnants of a barn left idle for generations,Stones of the Yarra Valley has emerged as the region’s premiere food and wine destination.</p><p>With uninterrupted views across vines to the blue-tinged Great Divide, Stones of the Yarra Valley is located on one of the most picturesque and historic properties in the Yarra Valley, combining two superb restaurants –&nbsp;<a href=""http://stonesoftheyarravalley.com/the-barn"">The Barn</a>&nbsp;and&nbsp;<a href=""http://www.thestablesatstones.com/"">The Stables at Stones</a>&nbsp;–with a stunning rough-rendered Chapel and Dairy nestled under century-old oak trees.</p>","Located on one of the most picturesque and historic properties in the Yarra Valley, combining two superb restaurants – The Barn and The Stables at Stones –with a stunning rough-rendered Chapel and Dairy nestled under century-old oak trees.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/57d542a3d7efa08538bb155b_stones-black-logo.png,14 St Huberts Road,Coldstream,Victoria,yarra-valley,http://stonesoftheyarravalley.com/,-37.69101,145.40675,btfrazer@gmail.com,btfrazer@gmail.com,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/57f68b764be50760682fc7b0_FarmhouseExterior_01.jpg
Stumpy Gully Winery,stumpy-gully-winery,57d54200d7efa08538bb14a6,58edb2c5de9ba36171ba23e6,Wed Apr 12 2017 04:53:25 GMT+0000 (Coordinated Universal Time),Fri Apr 21 2017 02:09:25 GMT+0000 (Coordinated Universal Time),Thu Apr 27 2017 03:01:05 GMT+0000 (Coordinated Universal Time),"<h4><em>Start your Mornington Peninsula wine adventure with us</em></h4><p>Just 50 minutes from Melbourne and first stop off the Peninsula Link freeway at Moorooduc you’ll find Stumpy Gully Vineyard.</p><p>The Zantvoort family planted its first vines here in 1989. While many other wineries in the region have since been bought out by larger companies, the Zantvoorts have kept it in the family.</p><p>They believe that doing things their way makes for more memorable wines. Wines with a story. Good value wines that friends ask about when you open a bottle or two at dinner or a BBQ. And wines – they don’t mind saying – that win awards.</p><p>Drop in and say hello at Stumpy Gully this weekend.</p><p>Want to get in touch? Follow the link <a href=""http://www.stumpygully.com.au/contact/"" data-rt-link-type=""external"">here</a></p>"," In the Moorooduc heart of the Mornington Peninsula wine-touring region, just under one hour's drive south of the Melbourne CBD, you'll find Stumpy Gully. One of the Mornington Peninsula's premiere food and wine destinations!",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58eda39b644495489ef2c82e_Screen%20Shot%202017-04-12%20at%201.48.09%20pm.png,"1247 Stumpy Gully Rd, ","Moorooduc, 3933",Victoria,mornington-peninsula,http://www.stumpygully.com.au/,-38.262019,145.126978,See venue description for details,,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c1fed9a23de6e45687b426_Payten%26Jones_16.jpg
Swings and Roundabouts,swings-and-roundabouts,57d54200d7efa08538bb14a6,58c20baadc4b2f701b883442,Fri Mar 10 2017 02:12:58 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:44 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>The views over our vineyards provide a stunning backdrop for
whatever the occasion, be it a birthday party, family reunion or a corporate
get together. Our venue is suitable for both large cocktail style events and
sit down dinners. Our verandah &amp; gallery area’s provide the perfect space
for long table lunches or of course feel free to use our back lawn, you can
hire a marquee or sit under the stars.</p><h5>""Intimate, bespoke weddings""</h5><p><em>DAY OR NIGHT, RAIN OR SHINE</em></p><p>Rustic, Romantic and Relaxed. We offer bespoke intimate
weddings with an emphasis on quality, local produce, exceptional service and
great wines all set to a beautiful natural backdrop of rolling vineyards
perfectly serving as the canvas for your special day. Our dedicated Wedding
coordinator and kitchen team strive to create unique occasions through detailed
planning and consultation delivering your day your way.</p>","Rustic, Romantic and Relaxed. We offer bespoke intimate weddings with an emphasis on quality, local produce, exceptional service and great wines all set to a beautiful natural backdrop of rolling vineyards.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c2095cdc4b2f701b88342f_Screen%20Shot%202017-03-10%20at%201.02.25%20pm.png,85 Bussell Hwy ,Margaret River, Western Australia 6285,margaret-river-and-the-southwest,http://www.swings.com.au,-33.947460,115.074868,admin@swings.com.au,admin@swings.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c20b9ddc4b2f701b883441_FUCK.jpg
The Boat House,the-boat-house,57d54200d7efa08538bb14a6,58ed879485dab348606fcaac,Wed Apr 12 2017 01:49:08 GMT+0000 (Coordinated Universal Time),Wed Apr 12 2017 01:49:08 GMT+0000 (Coordinated Universal Time),Wed Apr 12 2017 02:08:06 GMT+0000 (Coordinated Universal Time),"<h4>Weddings at the Boat House</h4><p>Offering a unique opportunity to host a truly exceptional wedding reception, the Boat House was recently announced the Best Wedding Venue in the ACT in the Restaurant and Catering Awards.You can rest assured knowing your special day will be the best it can be.In an enchanting atmosphere situated in its own private parklands,&nbsp;The Boat House&nbsp;boasts absolute waterfront views of the lake. Watch the beautiful sunset over the lake as the day’s colourful palettes fade away to reveal the lights of the Kingston Foreshore dancing across the water.</p><h5><em>Minutes from the city but miles from the world </em></h5><p>Want to join the team? Follow the link to get in contact with us <a href=""https://theboathouse.restaurant/contact/"" data-rt-link-type=""external"">here</a></p>","Recently voted Best Wedding Venue in the ACT, The Boat House: minutes from the city, miles from the world.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ed875bc0c92f6193622026_Screen%20Shot%202017-04-12%20at%2011.47.35%20am.png,"Grevillea Park, Menindee Drive, ",Barton 2600,ACT,canberra-and-surrounds,https://theboathouse.restaurant/,-35.303778,149.151588,See venue description for contact details,,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ed876fde9ba36171ba2290_Screen%20Shot%202017-04-12%20at%2011.07.58%20am.png
The Boatshed,the-boatshed,57d54200d7efa08538bb14a6,58c21855c4740fc45610af85,Fri Mar 10 2017 03:07:01 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:44 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>Renowned for its spectacular 180 degree views of the Swan
River, Perth City and Kings Park, The Boatshed Restaurant was built in 1995 by
owner Graeme Millar after realising the potential to deliver an exceptional
dining experience at the iconic Coode Street location.</p><p>Designed to complement the natural surroundings of Sir James
Mitchell Park with an elegant, warm and inviting interior, the restaurant
maximises its unrivalled panoramic view with floor to ceiling glass windows.</p><p>Passionate determination and unwavering commitment to
deliver the finest quality food and service for over two decades has allowed
The Boatshed to become one of the most respected restaurants in Perth.</p>",Passionate determination and unwavering commitment to deliver the finest quality food and service for over two decades has allowed The Boatshed to become one of the most respected restaurants in Perth.,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c2179ea23de6e45687b487_Screen%20Shot%202017-03-10%20at%202.03.31%20pm.png,"Coode St Jetty, Coode St ",South Perth,Western Australia 6151,perth-and-surrounds,http://www.boatshedrestaurant.com/,-31.974792,115.864636,bookings@boatshedrestaurant.com,bookings@boatshedrestaurant.com,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c21822a23de6e45687b48a_tumblr_mlr8nafLKc1ra4mqmo1_1280.jpg
The Brisbane Club,the-brisbane-club,57d54200d7efa08538bb14a6,58ca0ee567dc2a084fe1e121,Thu Mar 16 2017 04:04:53 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:42 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h2>THE BRISBANE CLUB</h2><h4>About Us</h4><p>The Brisbane Club is one of Brisbane's pioneer clubs
established in 1903 and is situated in the heart of the CBD in a contemporary
setting in the Brisbane Club Tower.</p><p>This setting typifies its unique niche in being a
progressive contemporary club whilst being mindful of its traditional heritage.
The Brisbane Club offers a home away from home and as such provides a refuge
from the hustle and bustle in the midst of a modern, growing city.</p><h3>Careers</h3><p>At The Brisbane Club we are always seeking the very best
talent. A cheerful, inspired and continually trained staff is our
commitment to enhance the experience of our members and guests. It is our daily
goal to ensure that the Club truly feels like a ""home away from
home"".</p><p>If your passion and commitment is to deliver great customer
service every day, we invite you to apply to be part of our team.</p><p>Submit your current resume to our HR Coordinator:
careers@brisbaneclub.com.au</p><p>‍</p>","The Brisbane Club is one of Brisbane's pioneer clubs established in 1903. If your passion and commitment is to deliver great customer service every day, we invite you to apply to be part of our team.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ca0e60f503cec962100cf2_Screen%20Shot%202017-03-16%20at%203.00.04%20pm.png,241 Adelaide St ,Brisbane 4000,Queensland,brisbane,http://brisbaneclub.com.au/,-27.466956,153.027497,careers@brisbaneclub.com.au,careers@brisbaneclub.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ca0ec9f503cec962100cf7_StonesKitchen_15.jpg
The Cellar Restaurant,the-cellar-restaurant,57d54200d7efa08538bb14a6,58c9bd93cee124c6356ee6a4,Wed Mar 15 2017 22:17:55 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:43 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>Centrally located in the heart of Pokolbin, just a short
stroll from the world class Hunter Valley Gardens and within easy access to wineries
and golf clubs, The Cellar Restaurant offers rustic Mediterranean inspired
cuisine in elegant yet relaxed surroundings.</p><p>Our wisteria surrounded courtyard is perfect for an alfresco
lunch with large umbrellas for shade on the hotter days.</p><p>Our sandstone and glass building features lush indoor
gardens intermingled with white clothed tables and a huge welcoming fireplace
in the centre.&nbsp; The ambience is
sophisticated yet relaxed with welcoming staff and country-friendly
service.&nbsp; The restaurant is fully air
conditioned during the warmer months and in winter, the cosy open fire and
flickering candles impart warmth and elegance.</p><p>For&nbsp;contact details go <a href=""http://www.the-cellar-restaurant.com.au/#contact"" data-rt-link-type=""external"" style=""text-decoration: inherit;"">here</a></p>","Centrally located in the heart of Pokolbin, just a short stroll from the world class Hunter Valley Gardens and within easy access to wineries and golf clubs, The Cellar Restaurant offers rustic Mediterranean inspired cuisine in elegant yet relaxed surroundings.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9bd54115a9f0636654448_Screen%20Shot%202017-03-16%20at%209.16.19%20am.png,"Broke Road, ","Pokolbin, 2320",New South Wales,hunter-valley,http://www.the-cellar-restaurant.com.au/,-32.769399,151.276615,See venue description ,,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c9bd845a2a865b36a6f563_The-Cellar-Restaurant-Wine-Glasses.jpg
The Deck at Regatta Point,the-deck-at-regatta-point,57d54200d7efa08538bb14a6,58ed934b644495489ef2c7a8,Wed Apr 12 2017 02:39:07 GMT+0000 (Coordinated Universal Time),Wed Apr 12 2017 02:39:07 GMT+0000 (Coordinated Universal Time),Wed Apr 12 2017 02:39:18 GMT+0000 (Coordinated Universal Time),"<h4>About us</h4><p>Overlooking Lake Burley Griffin and Commonwealth Park, The Deck at Regatta Point is Canberra’s most picturesque venue. It boasts Canberra’s most amazing views and comprises both an indoor and outdoor aspects, complimented by floor to ceiling glass that literally fills the venue with natural light. It‘s the perfect space for weddings and corporate events alike, with stunning lakeside sunsets creating the perfect backdrop.</p><p>The Deck offers modern surrounds and versatility when it comes to its capacity to handle all types of events and occasions. It is ideally suited to hosting weddings, birthday celebrations, corporate dinners and cocktail parties. The Deck is renowned for delivering personalised service, designing tailored events that always exceed client expectations and leave lasting memories</p>","Overlooking Lake Burley Griffin and Commonwealth Park, The Deck at Regatta Point is Canberra’s most picturesque venue.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58ed8f75de9ba36171ba22da_Screen%20Shot%202017-04-12%20at%2012.21.01%20pm.png,"Barrine Dr, ",Parkes 2600,"Parkes ACT 2600, Australia",canberra-and-surrounds,http://www.thedeckatregattapoint.com.au/,-35.290451,149.128308,thedeck@artisticfood.com.au,thedeck@artisticfood.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58bf5b2feb197c680c8869ed_tumblr_nrzh05lgxN1ra4mqmo1_1280.jpg
The Dolphin Hotel,the-dolphin-hotel,57d54200d7efa08538bb14a6,58d8caf9b7537963355235f0,Mon Mar 27 2017 08:19:05 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:41 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<p>The highly anticipated new look&nbsp;<em>Dolphin Hotel</em>&nbsp;has officially opened its doors to the Public Bar, Dining Room and Wine Room.&nbsp;Maurice Terzini and his team have built on the iconic venue’s heritage, adding an exciting new layer to its history by repurposing and transforming the space with a modern perspective and offering quality food and beverage.</p><p>Regarded for decades as a Surry Hills institution synonymous with good times,&nbsp;The Dolphin Hotel&nbsp;now features three distinct spaces, a Dining Room, Wine Room and a Public Bar with an open-air terrace.</p><p>‍</p><p>Want to join the team? Follow the link <a href=""http://dolphinhotel.com.au/careers?ja-job=557057"" data-rt-link-type=""external"">here</a>&nbsp;</p>","Buzzing pub over 3 levels, with modern decor and an outdoor terrace, serving burgers and steaks.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58d8cad0ae54b79224655d2f_Screen%20Shot%202017-03-27%20at%207.17.59%20pm.png,"412 Crown St,","Surry Hills, 2010",New South Wales,sydney,http://dolphinhotel.com.au/,-33.884708,151.214394,info@dolphinhotel.com.au or via link in venue description ,info@dolphinhotel.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58d8ca82fe225283350fad34_Screen%20Shot%202017-03-27%20at%207.14.24%20pm.png
The Drunken Admiral,the-drunken-admiral,57d54200d7efa08538bb14a6,58c635ee0b882b2d6cc691e2,Mon Mar 13 2017 06:02:22 GMT+0000 (Coordinated Universal Time),Sat Apr 08 2017 00:54:45 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2017 06:31:47 GMT+0000 (Coordinated Universal Time),"<h4><strong>About The
Drunken Admiral</strong></h4><p>The Drunken
Admiral has been operating as a family run restaurant since 1979. We provide
the diner with a truly unique experience, offering the very freshest Tasmanian
seafood and meals set amongst a vibrant maritime atmosphere.</p><p>Being one
of Hobarts most iconic restaurants, we’re popular with both locals and tourists
alike, so reservations are advised.</p>","The Drunken Admiral has been operating as a family run restaurant since 1979. We provide the diner with a truly unique experience, offering the very freshest Tasmanian seafood and meals set amongst a vibrant maritime atmosphere.",https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c635b4f0d0c79e7c7adc61_Screen%20Shot%202017-03-13%20at%205.01.04%20pm.png,"17-19 Hunter St. Old Wharf,","Hobart Town, ","Tasmania, Australia",hobart-and-the-south,http://drunkenadmiral.com.au/,-42.881219,147.335015,info@thedrunkenadmiral.com.au,info@thedrunkenadmiral.com.au,https://daks2k3a4ib2z.cloudfront.net/57d54175dfef76b4387d90d2/58c635c0c2dc5b4d6cff101d_Screen%20Shot%202017-03-13%20at%204.57.23%20pm.png
